raw_country,raw_institute,raw_source,identifier
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,7ba9012a-e59c-47f5-ac35-862ce894267b
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,f1175f88-b78f-47cf-897a-e6ba3d8c49c0
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,53635cb3-e0d2-4395-8d82-37931072ba9d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,b437bb5a-8fc0-4728-a053-72a3ea775f42
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2a0f0361-a3b4-4e67-bc1a-f885908ff51f
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c130b7a6-c190-46c0-9c8f-a2b7cd65a9f5
tz,tafirigo,3-users_lifewatch_by_group_kpi_2023-11-07,5d95ae92-1d74-4f0d-ac93-86fc8e69e90d
uk,yahooco,3-users_lifewatch_by_group_kpi_2023-11-07,f720528f-3466-4956-9698-fe9c4d8920ca
dk_DISABLED,aquadtu,3-users_lifewatch_by_group_kpi_2023-11-07,19769e83-8757-4b54-9fb2-de4bbb8625a8
uk,glasgowac,3-users_lifewatch_by_group_kpi_2023-11-07,2aa42bfa-1842-461f-a719-4d174b59922c
dk,aquadtu,3-users_lifewatch_by_group_kpi_2023-11-07,196988bd-e7a6-49e2-8423-3fbfabe9bd7e
uk,mbaac,3-users_lifewatch_by_group_kpi_2023-11-07,e209544c-1170-48c8-a3c2-212a5abbfd38
it,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,c4b8e39d-390c-4564-ac7a-d4517593699a
org_DISABLED,loughs-agency,3-users_lifewatch_by_group_kpi_2023-11-07,127c31e4-272f-47a9-b110-4fb0633891bf
be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07,54e1a76e-2a91-45eb-9f3e-341dd5dac57d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,38a2048e-2480-4d68-9dcd-fe6ec234ccf1
it,unisalento,3-users_lifewatch_by_group_kpi_2023-11-07,649a3214-a819-4beb-9da2-845544bde219
no,ntnu,3-users_lifewatch_by_group_kpi_2023-11-07,15738508-f9eb-4d76-be4d-5adcd21b5724
au,simsorg,3-users_lifewatch_by_group_kpi_2023-11-07,7785f983-2fae-42af-ae7b-84005474e960
si,ozivimo,3-users_lifewatch_by_group_kpi_2023-11-07,db398adf-bc9f-41a1-9e53-046be35c6513
it,cnr,3-users_lifewatch_by_group_kpi_2023-11-07,5ea1bbac-8c5e-4990-8128-76e11e58c663
fr,ird,3-users_lifewatch_by_group_kpi_2023-11-07,4eab697e-b6e9-4bf6-ae19-d271527d036b
gr,inale,3-users_lifewatch_by_group_kpi_2023-11-07,c2ce8a00-4289-4f31-a37f-efdede237503
nl,hvhl,3-users_lifewatch_by_group_kpi_2023-11-07,25861e03-dd9b-4c36-9c92-b2102ec9cbea
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,a634e9b1-1383-4498-b291-755808c7bbcf
no,nina,3-users_lifewatch_by_group_kpi_2023-11-07,56acb00c-0c75-4102-a4b5-7f16fba5e0f3
it,cnr,3-users_lifewatch_by_group_kpi_2023-11-07,b0fa20ab-f6ff-4ad3-84c0-fb77cc34bac5
ca,huntsmanmarine,3-users_lifewatch_by_group_kpi_2023-11-07,3518f7d6-a74a-474a-8618-b2b9d781630d
gr,uoi,3-users_lifewatch_by_group_kpi_2023-11-07,3c0e3986-c646-461b-b898-10e6320c4d9b
cz,afczu,3-users_lifewatch_by_group_kpi_2023-11-07,dbe11658-015b-42d3-913e-b7f422dae614
at,bpww,3-users_lifewatch_by_group_kpi_2023-11-07,87111b9d-d012-4de2-994f-5f6fabbcb57c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,9703cea1-263f-4ee9-b658-389a3fe71d9b
pl,infishcom,3-users_lifewatch_by_group_kpi_2023-11-07,d7ad7062-df85-45dc-b6c5-dc557f0fdef4
de_DISABLED,igb-berlin,3-users_lifewatch_by_group_kpi_2023-11-07,4a44c00a-9166-4f93-bae1-a74a083e1f28
fr_DISABLED,inra,3-users_lifewatch_by_group_kpi_2023-11-07,8935ef7a-64ce-4f53-a359-aad5f0404a3a
se,slu,3-users_lifewatch_by_group_kpi_2023-11-07,3d7a1677-a6be-4dbf-9b4b-edd02f08103b
at,ezb-fluss,3-users_lifewatch_by_group_kpi_2023-11-07,90cabcff-1801-4dcc-b102-29aa62c27c6a
de,igb-berlin,3-users_lifewatch_by_group_kpi_2023-11-07,8297902f-210d-46a4-91b3-c1b1ed77c832
es,ujaen,3-users_lifewatch_by_group_kpi_2023-11-07,8c78f00c-4da4-4ea3-840b-a319d3287662
nz,landcareresearchco,3-users_lifewatch_by_group_kpi_2023-11-07,8305a0ce-74b2-4ce8-9255-47e474ac0128
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e86f7311-158c-47e1-9598-738f84299531
de,idiv,3-users_lifewatch_by_group_kpi_2023-11-07,207c9d60-7b1a-4486-9cca-dcc03a46b18b
nl,sportvisserijnederland,3-users_lifewatch_by_group_kpi_2023-11-07,66e89dd4-80d5-43ac-8935-bc3a6ed352fc
eu,imbrsea,3-users_lifewatch_by_group_kpi_2023-11-07,d1c0186a-90c2-439e-925c-6e49d08dc789
be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07,06fcaf06-d2bd-4ec2-b03e-aea120ffb6a7
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,df4f3d1c-f80e-47e5-9345-895d9ed48dd9
nl,sportvisserijnederland,3-users_lifewatch_by_group_kpi_2023-11-07,82e15fce-6861-454b-b14d-8943197721c4
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,fc34924b-3e35-4000-b23c-e1c166c5acbe
edu,hawaii,3-users_lifewatch_by_group_kpi_2023-11-07,d5c44797-1ee4-4562-a997-6e2af2cddaf4
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,453296ae-98eb-4214-a301-59717b364a9c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,0296e325-bcaa-43e7-ab44-b4f8247c92a0
de,gmx,3-users_lifewatch_by_group_kpi_2023-11-07,0437c7e2-5324-475a-a1e2-9e4d9ed8f5a6
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,5d006abf-ab99-4999-bf61-63884653b8b7
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,5979ef04-6021-42c9-8b20-48aba0b83dbc
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,049fe16f-c29e-4db9-b269-19034ff6d6fd
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,661992e4-2c67-4aa5-ae9f-a8d08592704d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,cb4c7a84-52e6-4621-810c-c482bf0c3b8c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,318d6e25-d823-4321-a31c-704c21ffadce
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ed9bed9b-3d3c-42ee-a29e-90fe9f1f2da0
uk,mbaac,3-users_lifewatch_by_group_kpi_2023-11-07,4c9b1b71-36ad-4a66-b082-c108dab3d2de
au,environmentgov,3-users_lifewatch_by_group_kpi_2023-11-07,4ca1a15a-298e-4cf8-97e5-5980190ee839
nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07,54fa16a9-3b6e-4741-bb17-33672038c082
ru,mail,3-users_lifewatch_by_group_kpi_2023-11-07,ca60d7dd-37fc-4681-9724-395bff09b9de
de,freenet,3-users_lifewatch_by_group_kpi_2023-11-07,68ceefc2-dc7a-4fdd-a8b7-e60a61a57a52
au,utasedu,3-users_lifewatch_by_group_kpi_2023-11-07,7f0c29a9-5048-4590-8adc-48cd619b5660
si,ozivimo,3-users_lifewatch_by_group_kpi_2023-11-07,a88613ec-ca49-4ac8-8433-99c25f314f3f
dk,aquadtu,3-users_lifewatch_by_group_kpi_2023-11-07,2a0542a3-fe89-483e-bacc-ae71713bb554
tr,egeedu,3-users_lifewatch_by_group_kpi_2023-11-07,c7bb4afc-8939-42ee-9441-6e84e19ca3b6
be,inbo,3-users_lifewatch_by_group_kpi_2023-11-07,8d3f4fd7-7fdc-4dce-8d7f-b5784381cb47
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f6a4440f-3167-4c10-91d5-7a787041d1c6
hk,connecthku,3-users_lifewatch_by_group_kpi_2023-11-07,84167266-5a16-444e-87de-0ec58f0a897e
es_DISABLED,imedeauib-csic,3-users_lifewatch_by_group_kpi_2023-11-07,e18c60b8-c8b5-4796-bf13-11a15825494b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,54c857aa-da95-4639-8535-c7d041054a63
dk,aquadtu,3-users_lifewatch_by_group_kpi_2023-11-07,aff97f61-8c95-4e94-8a83-edda85c62726
ro,ddni,3-users_lifewatch_by_group_kpi_2023-11-07,4baeff19-38a6-4727-a2a3-462b7d8193a0
eu,imbrsea,3-users_lifewatch_by_group_kpi_2023-11-07,08038136-d10e-42a3-abe0-c077cd04bce2
cl,ucn,3-users_lifewatch_by_group_kpi_2023-11-07,8d2abd34-a67a-431f-96f8-dea4b18eee00
fr,orange,3-users_lifewatch_by_group_kpi_2023-11-07,7a1916df-7228-4d8f-a9ad-56a86e073a81
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,1703feff-094a-4142-a7e0-bb115ecc4d16
au,utasedu,3-users_lifewatch_by_group_kpi_2023-11-07,e9ad583e-f30c-4249-ad9e-d0090d3e448b
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,d5607b07-1beb-4756-95e7-c13bf7392380
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,362b75ab-0e1f-439b-9e56-f88b8c0f854b
fr,creocean,3-users_lifewatch_by_group_kpi_2023-11-07,a9db9f99-93db-4407-930d-5969a85d7cc2
fr,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,05ade130-e357-4f87-9cba-1f8827efae77
it,unisalento,3-users_lifewatch_by_group_kpi_2023-11-07,3019661f-3398-4de1-841e-b017c0156661
pt,uc,3-users_lifewatch_by_group_kpi_2023-11-07,d16c0cbc-4ccf-4f33-83c6-6e37c2343af9
br,unirio,3-users_lifewatch_by_group_kpi_2023-11-07,61adb516-cca8-4b92-b683-152c36835b61
uy,dinaragub,3-users_lifewatch_by_group_kpi_2023-11-07,4bfe6d18-636c-4527-a60f-145fd1d1e1da
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2f32a3df-b06f-4ac9-aaa7-6bb0656dd1af
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,7bc86849-3253-4710-bc97-3275364039d6
org,bnhs,3-users_lifewatch_by_group_kpi_2023-11-07,9de2c494-5492-42d5-a875-eaebd4eedf31
fr,ird,3-users_lifewatch_by_group_kpi_2023-11-07,9c91df5f-1f3b-4fbb-8be2-6b679990d10e
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,1c0b51a4-07d7-4ee6-b253-958abe049ae7
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e5bf9e7c-f206-443c-bb59-34a17809696d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,578dac65-109b-410b-83d8-5be33f766266
fr,creocean,3-users_lifewatch_by_group_kpi_2023-11-07,c0b50761-fb22-4e9d-ac8c-1886b3907041
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f1c85c22-7a63-4064-90ad-619c364f6ee6
org,battelle,3-users_lifewatch_by_group_kpi_2023-11-07,5124a4da-f82a-44ba-b2a5-97469ce6a492
au,optusnetcom,3-users_lifewatch_by_group_kpi_2023-11-07,6ac94777-a6d9-472e-8691-5bb814153dd5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,b772f482-a554-440e-863e-76c079698c70
au,csiro,3-users_lifewatch_by_group_kpi_2023-11-07,850ec654-a9b7-407f-b4a2-a858a2f1d188
de,3landesmuseen,3-users_lifewatch_by_group_kpi_2023-11-07,67debaf0-7049-4072-a47d-7aa88728f34f
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,52e81962-e202-4bc1-9bf6-a8372c463df6
jp,jamstecgo,3-users_lifewatch_by_group_kpi_2023-11-07,5ec2fb71-d9ce-4286-87de-5d49a39efbc9
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d5148a97-d69e-47d0-b8e7-8aa33901e3fd
it,unipa,3-users_lifewatch_by_group_kpi_2023-11-07,1161e86a-9bd5-4b05-b0b8-1039481da916
be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,52f1f3d3-1b4b-4f97-8a44-56ef509b0e9d
org,marinespecies,3-users_lifewatch_by_group_kpi_2023-11-07,344bc19f-426b-44a0-9136-8697210cb523
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,5d570130-80df-4862-b794-e56de648f2d1
uk,bangorac,3-users_lifewatch_by_group_kpi_2023-11-07,e68b5b90-97c6-4f41-8016-2445b8b54329
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,974b2b63-62a5-42b7-9dfe-058ecf8a3637
com_DISABLED,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,1a5d7fe8-c05c-4521-a7e3-018f753eae3b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,a25bc6ca-afc5-4faf-a930-4a3c4cbe3bb5
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,fe007177-2918-4de2-a42f-f5e37575574c
uk,afbinigov,3-users_lifewatch_by_group_kpi_2023-11-07,e8318e10-869e-4e76-8f90-73615608222c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ac9aa8e0-49ef-4c25-9f12-cd9485d5bb32
be,vub,3-users_lifewatch_by_group_kpi_2023-11-07,f5dbf2ad-f3a1-4cf0-bb0d-c11cc5b696f5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f18798b4-d006-4fe4-a359-e4fc61795e12
org,bnhs,3-users_lifewatch_by_group_kpi_2023-11-07,7fc3dc6c-183a-45e2-acbe-9e5dbe313402
uk,hwac,3-users_lifewatch_by_group_kpi_2023-11-07,c4d6853e-2df0-4f89-952c-a000923d6d3d
com,outlook,3-users_lifewatch_by_group_kpi_2023-11-07,4c3fd11d-d1c2-4193-b58d-fc55d74421d2
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,b604eef7-5f98-4906-bad7-233165236a12
fr,mioosupytheas,3-users_lifewatch_by_group_kpi_2023-11-07,bae3677d-9485-451a-afb7-060a037a0022
sg,nusedu,3-users_lifewatch_by_group_kpi_2023-11-07,5cf5711e-cbd1-4820-a209-fb212db3c571
au,csiro,3-users_lifewatch_by_group_kpi_2023-11-07,f8f4dacb-e9c2-4e6d-948d-58267e060587
uk,environment-agencygov,3-users_lifewatch_by_group_kpi_2023-11-07,3771faac-cfe7-40b1-a3e6-3f88a8e7a1bf
be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,d7f27c7f-b691-4b75-bfbf-656e23240ac2
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ceebb68d-f373-47d4-a7b0-51bbc28c18af
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,81927cc4-0ecf-4081-b794-7ac4f5f8fe62
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,52c24797-483d-4dd2-a34a-93b0a2491bdb
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,7503a571-675e-4da0-9c42-6dc985899af7
au,mqedu,3-users_lifewatch_by_group_kpi_2023-11-07,c72ab296-83ca-4ca9-aea4-57eab5fb1725
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,20f714ad-52bd-46e4-bce0-ce402260ca8e
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,afe3182c-1316-4c68-82e6-f6826d89c3c2
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,47242af6-6b91-4b4c-adea-9dec2164f4c3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,114795ec-f272-4bc5-aef5-02724f276fad
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,17025466-4ece-4406-848f-2f7d8512ad63
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,31956856-9a6c-4239-9520-572f3a83ec5b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,4c29b956-4591-4d35-98ce-3bf074d53a65
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e7538c96-7ea3-4323-b1cb-5eb8532e6274
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,05029436-745a-46e9-88d7-92bf84584e19
co,utadeoedu,3-users_lifewatch_by_group_kpi_2023-11-07,fb16f32a-f439-480c-a8a0-c987ec56c293
co,utadeoedu,3-users_lifewatch_by_group_kpi_2023-11-07,d3d5882e-0d8d-426b-b9c4-330599241fa9
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,fdbcf637-89fa-4ce3-8d8b-773f77da92ec
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,35547e68-aef6-4df7-ba74-ad83389ccfe8
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,593360cd-2582-4b0f-af94-e2e5fdb59163
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,77925fb7-8f10-4889-8d6e-4f9618c1678d
es,udc,3-users_lifewatch_by_group_kpi_2023-11-07,765bbc5e-29ea-4575-a3df-8f65a9ebd200
pl,bioluwedu,3-users_lifewatch_by_group_kpi_2023-11-07,938bd298-62d1-4eb7-b33b-e5d6c762aed5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,8496c648-6198-4067-b279-1f11580eadf7
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,93d82b3e-ebac-48b2-8c34-447acfe8df56
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,4ee983c9-5a4e-4a63-ad62-aa224fa45824
ir,sbuac,3-users_lifewatch_by_group_kpi_2023-11-07,1541449a-558f-4f07-9118-90e65479a982
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,92eb3057-d759-437f-b037-154b6cd17a2b
om,metgov,3-users_lifewatch_by_group_kpi_2023-11-07,e3f2c555-5c5c-4f81-8c61-10feac012104
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,6652834c-4adc-4a82-8fcd-1ef8455fefb3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2f859d64-ba91-4a02-a592-07caa526cb8c
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,b40bb76c-3c64-4f9a-b140-acd7a5f59cab
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,5aed2cf9-cbf0-4dad-9f28-1d7a6553a235
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,39dfbafb-86c7-4628-866e-5d49d3669c18
nz,aucklanduniac,3-users_lifewatch_by_group_kpi_2023-11-07,ec56a8db-6413-401f-a50a-7067850dc5d1
co,humboldtorg,3-users_lifewatch_by_group_kpi_2023-11-07,b17fe9c4-90f0-473a-bf02-f73f5fe8f109
it,libero,3-users_lifewatch_by_group_kpi_2023-11-07,e2e7a076-666c-42e8-894a-df3a5706ae32
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,1ea3a2c2-2762-40e0-9a52-c817608019d8
co,humboldtorg,3-users_lifewatch_by_group_kpi_2023-11-07,e2eacb50-489b-4231-9fca-87570dc770fd
ar,cenpat-conicetgob,3-users_lifewatch_by_group_kpi_2023-11-07,e9b3db1c-3795-4812-9bbc-3f7360fb135d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,4776c5e5-ac3f-43ab-8496-9261e3382bd3
uk,dorsetwildlifetrustorg,3-users_lifewatch_by_group_kpi_2023-11-07,e18bb894-ef1a-456a-8fcb-2c51c3258679
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,36b85e12-a3e4-42a9-a680-7a871bf93513
co,invemarorg,3-users_lifewatch_by_group_kpi_2023-11-07,3cf6b05e-f4f2-4103-81c5-b49b769082d5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,1c466d15-1a43-48e2-83d9-0438995b75eb
co,invemarorg,3-users_lifewatch_by_group_kpi_2023-11-07,b8e19e3a-aeea-4f69-b7d7-cf6e13f23582
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,aeb89171-c216-4381-8cb7-3b6777055eb3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d7ae29fe-a1b4-4317-9126-7f32a92883d9
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ae7dbac2-6e57-48f7-a85c-74d4c66a7e6c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,715637b2-8473-480e-9093-b53ed8757d0e
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,17aa9bba-ce3c-4cf9-8e00-27559176d3f0
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,71482f19-ac31-45b7-82d6-971c2470ec51
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,086f7288-eb1e-4536-8410-ace96ed659c6
com,aquabiosfera,3-users_lifewatch_by_group_kpi_2023-11-07,5dd581e4-bef9-467c-a8ed-7e54e0635aeb
co,moamcom,3-users_lifewatch_by_group_kpi_2023-11-07,a066387e-0f51-4655-98e2-05cc53775bd5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,a86805f0-20d7-4651-96bf-b1ae5c624737
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,7812f373-cf9f-4d69-99dd-d8a555eba545
co,invemarorg,3-users_lifewatch_by_group_kpi_2023-11-07,85cab515-ad32-463f-9155-7f9d04541bcc
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,2d10fc09-3607-48b4-83f5-b43a473b21a5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,3da094f6-4d7a-4a37-9ea2-a0b3310c73b1
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e01082c5-efcd-4b17-9af3-bef4d6d1c1c6
co,unaledu,3-users_lifewatch_by_group_kpi_2023-11-07,19c583d6-7971-40a4-a2e2-355adc86effc
co,invemarorg,3-users_lifewatch_by_group_kpi_2023-11-07,2e372621-9843-47e4-823f-1523748bf4a1
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,15bd94c8-8801-432b-a242-53aa0b2732ab
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,f96d8ce9-6515-4cbd-8111-5adb4da1274e
lv,lhei,3-users_lifewatch_by_group_kpi_2023-11-07,c99b9413-5e02-4dec-91b3-29630eb6ad33
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,eb4570f9-d622-405a-a3a1-e1f3748e7bb4
bg,io-bas,3-users_lifewatch_by_group_kpi_2023-11-07,ab2be1f8-868a-4cc7-8c6e-351d432a22d8
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,6034cbfa-d003-4474-b78b-25e26db60590
ca,dal,3-users_lifewatch_by_group_kpi_2023-11-07,e3845664-45d1-4e32-bbcc-57d8d63de7ca
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,8629d2db-06af-4394-81b5-5e3e4ed78422
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,0ab73180-ee8d-40ca-a486-2232d786ceba
uk,plymouthac,3-users_lifewatch_by_group_kpi_2023-11-07,5b117f8c-7582-44f1-95a7-3b5ba567cd67
uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07,bb0c4f5b-8612-40a6-b723-46fcb1ef6099
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,8a6b42f0-91a9-4133-9115-9d8349342c85
it,unisalento,3-users_lifewatch_by_group_kpi_2023-11-07,82e0893e-10bc-47d0-a0ab-777bdbabfad4
tw,sinicaedu,3-users_lifewatch_by_group_kpi_2023-11-07,8d0fa736-d1c7-41ea-9f26-f63d26fc8137
nl,wur,3-users_lifewatch_by_group_kpi_2023-11-07,858ab986-6fe4-43b9-9683-0efa21fedac1
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c9b12da4-9c5c-43e2-863d-f1026a63a808
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,9ad37e79-8c98-4ed7-ba09-b96ce655177b
it,cnr,3-users_lifewatch_by_group_kpi_2023-11-07,ea4c1ed6-b435-46e5-93ab-f23ac8b60682
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,43a72818-5573-4af3-98fd-ddc3079ed725
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,af44b0c2-35f9-47e7-a646-c6ae91e0081d
se,kau,3-users_lifewatch_by_group_kpi_2023-11-07,51edc34c-a42e-4f08-b1cc-3829fc1078e1
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d0948df6-7ecb-49b7-857d-0a316d855a9a
es,imedeauib-csic,3-users_lifewatch_by_group_kpi_2023-11-07,57011c7d-3865-419c-b4ff-997d6aa2ec26
ie,ucc,3-users_lifewatch_by_group_kpi_2023-11-07,2632ed71-771f-4581-8633-602174093bc5
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,7b0781bb-dcda-4dcf-8b02-05333ffd3292
fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07,106deb37-c668-450f-b136-087c0737e5c2
es,um,3-users_lifewatch_by_group_kpi_2023-11-07,262b9135-35a9-4e3a-a862-632d6d7dd4d7
au,csiro,3-users_lifewatch_by_group_kpi_2023-11-07,236bb8d2-f4ab-488c-88c0-8f9e49fb1dfb
hk,hku,3-users_lifewatch_by_group_kpi_2023-11-07,095ca760-a09f-4e5a-a45a-fb823b061bf0
it,uniparthenope,3-users_lifewatch_by_group_kpi_2023-11-07,0184d089-1d3f-4e41-94c2-044dd87c3ae6
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,9e313af9-79f2-4e44-ab63-9a5ca4bc2c12
ru,mail,3-users_lifewatch_by_group_kpi_2023-11-07,071f4f37-4b77-4545-b97d-9555603150e9
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d8a35b04-c8fb-4bf5-a8b4-39f81803a788
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c697b38a-1dcb-4832-b07b-bb52bebcf540
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d1d4feef-acbd-4d65-ab6f-25d00dd7d51a
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c3d95da9-8748-4db0-a4e5-e3bb2b24d3a4
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,ab6fb93f-a55f-4bd9-9a15-87674bc7704b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,906ffea3-c43b-443e-b05f-b7a01750c537
edu,mailusf,3-users_lifewatch_by_group_kpi_2023-11-07,8338f576-1505-4069-8b02-656de0e3a739
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,335c3cee-7bdb-4a7b-ab68-b4ded9de3225
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e14a0d63-ecbe-44db-ad6b-8f3d6a46831f
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2af4249e-fe61-450d-b0b2-7d8ec2e82386
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,1b86234d-ff63-4bb3-a2da-003c280b8b60
es,ieo,3-users_lifewatch_by_group_kpi_2023-11-07,5557b25d-3228-4318-a656-0815e79c2a63
de,gmx,3-users_lifewatch_by_group_kpi_2023-11-07,36308e26-7e83-4d4c-b70f-afb2a6f85dee
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,6e8b3f75-4436-4a79-9f39-478c760c9e8a
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2c2bb892-0efb-4550-ae3a-749d59c13ee6
